,Electric potential
51465,0.0038987199752064834
51466,0.004397384737398457
51467,0.00495289754306718
51468,0.005567680519732513
51469,0.006239259657445444
51470,0.006956239136428202
51471,0.0076926745570431165
51472,0.008401786389101388
51473,0.009012402001352657
51474,0.00943516329882996
51475,0.009586867204617874
51476,0.009430911196134067
51477,0.009003859954919896
51478,0.008388878346160589
51479,0.007675285505321426
51480,0.0069342139663199475
51481,0.006212401614167659
51482,0.005535749217926944
51483,0.004915606507864627
51484,0.004354398426373609
51485,0.0038496502245804545
51486,0.003396535994324927
51487,0.0029893601395731073
51488,0.0026223543436160613
51489,0.002290066662578698
51490,0.001987520690212719
51491,0.0017102517565058307
51492,0.0014542815376895305
51493,0.00121606495454985
51494,0.0009924272854939507
51495,0.0007805004272661113
51496,0.0005776622853874476
51497,0.0003814806170700158
51498,0.00018966126204060426
51499,0.0
51500,0.0
51501,0.0002144885170343063
51502,0.00037772852547342104
51503,0.0005449882539776039
51504,0.0007180828952213847
51505,0.0008989288049402962
51506,0.0010895770038540312
51507,0.0012922485929457155
51508,0.0015093716425008227
51509,0.0017436181220832582
51510,0.001997937685350723
51511,0.002275582086200993
51512,0.0025801088344088816
51513,0.002915344077561663
51514,0.003285270674328878
51515,0.0036937854341403406
51516,0.004144236947775892
51517,0.004638611951617544
51518,0.005176191720030998
51519,0.005751480568239351
51520,0.006351293070107185
51521,0.006951228976778901
51522,0.007512587816117758
51523,0.007982189162671707
51524,0.00829897672523717
51525,0.0084104149291874
51526,0.00829481571075702
51527,0.007973830251479665
51528,0.007499956889677186
51529,0.0069342139663199475
51530,0.0063297428711188855
51531,0.005725203565387922
51532,0.005144953897731382
51533,0.004602134557995036
51534,0.004102193671320106
51535,0.003645799042703354
51536,0.0032309090549324936
51537,0.002854115602374409
51538,0.0025114569627787183
51539,0.0021988790942468264
51540,0.0019124773926905516
51541,0.001648607459069255
51542,0.0014039208699936064
51543,0.0011753599492441702
51544,0.0009601315088890844
51545,0.0007556708992323274
51546,0.000559602529531024
51547,0.0003696999746016635
51548,0.0001838470201946561
51549,0.0
51550,0.0
51551,0.00020700294076413025
51552,0.00036436580910732396
51553,0.0005254380557402332
51554,0.000691880951183689
51555,0.0008654340410505447
51556,0.0010479391433652432
51557,0.001241363953451401
51558,0.0014478239863121153
51559,0.0016696004319493828
51560,0.0019091496209208214
51561,0.002169096787217079
51562,0.0024522020754453562
51563,0.002761279451115632
51564,0.003099038353109325
51565,0.003467802735765592
51566,0.003869042810104151
51567,0.004302634824623407
51568,0.004765755009140608
51569,0.005251342454062578
51570,0.005746184723665211
51571,0.006228968471754208
51572,0.006669162194778682
51573,0.0070282756673031785
51574,0.007265356140001742
51575,0.007347372163035931
51576,0.007261304273666746
51577,0.007020136196680817
51578,0.006656863309358514
51579,0.006212401614167659
51580,0.005725203565387922
51581,0.005225761505344963
51582,0.0047353478415247474
51583,0.0042671318779856126
51584,0.003828128749018459
51585,0.00342111331191556
51586,0.003046156721255552
51587,0.002701731875492495
51588,0.002385452951113324
51589,0.0020945428865004824
51590,0.0018261134582460827
51591,0.001577322620777706
51592,0.0013454544390549311
51593,0.001127951748949863
51594,0.0009224208565434575
51595,0.0007266202958593729
51596,0.00053844092164027
51597,0.00035588160240947604
51598,0.00017702290307125866
51599,0.0
51600,0.0
51601,0.00019849744455884108
51602,0.00034921022379287917
51603,0.0005032993906947294
51604,0.0006622630608122577
51605,0.0008276553044206938
51606,0.0010011012560327038
51607,0.0011843099975846366
51608,0.0013790834028862772
51609,0.0015873179741342427
51610,0.0018109949365480637
51611,0.0020521512156712646
51612,0.002312820063507502
51613,0.002594924660288424
51614,0.0029001007676398146
51615,0.0032294157440842172
51616,0.003582942632596061
51617,0.003959144260456811
51618,0.004354033611103715
51619,0.004760122104391412
51620,0.005165275454123545
51621,0.005551796527544171
51622,0.005896340918606706
51623,0.006171527877809998
51624,0.006350014377733547
51625,0.006410861739456177
51626,0.006346089076241146
51627,0.006163642852594506
51628,0.005884427012373433
51629,0.005535749217926944
51630,0.005144953897731381
51631,0.0047353478415247474
51632,0.004324588912862792
51633,0.0039247700946876424
51634,0.003543336219343534
51635,0.0031842276648229306
51636,0.002848931585395665
51637,0.0025373209997035526
51638,0.002248270090789456
51639,0.0019800794480616638
51640,0.0017307562993289058
51641,0.001498191010199875
51642,0.0012802625255944758
51643,0.0010748966622050463
51644,0.0008800939092099829
51645,0.0006939379557803955
51646,0.0005145923081447623
51647,0.0003402897234067693
51648,0.0001693174339926517
51649,0.0
51650,0.0
51651,0.00018910736138652844
51652,0.00033250617757926644
51653,0.0004789376658500113
51654,0.000629733711661589
51655,0.0007862615901929467
51656,0.0009499312830130781
51657,0.0011221992951631708
51658,0.0013045669067684989
51659,0.001498569758542287
51660,0.001705754184164959
51661,0.0019276336264697908
51662,0.0021656156825324282
51663,0.0024208867808847953
51664,0.002694237434325233
51665,0.0029858072737513498
51666,0.003294727695471747
51667,0.0036186450950306164
51668,0.003953126605810437
51669,0.004290993815018268
51670,0.004621709953125974
51671,0.004931065976214862
51672,0.005201544155298001
51673,0.005413795135133591
51674,0.005549478278247561
51675,0.005595116312140097
51676,0.00554569622255399
51677,0.00540619807314903
51678,0.005190065896488599
51679,0.004915606507864627
51680,0.004602134557995036
51681,0.0042671318779856126
51682,0.0039247700946876424
51683,0.0035855466966193753
51684,0.00325659858354855
51685,0.0029423144809442095
51686,0.0026450007947523236
51687,0.0023654754049191864
51688,0.002103543919130374
51689,0.00185835646218447
51690,0.0016286620213656216
51691,0.0014129825086882759
51692,0.001209727328250373
51693,0.001017265499911277
51694,0.0008339683329307891
51695,0.0006582321053342925
51696,0.000488487419830689
51697,0.00032319984242121285
51698,0.00016086496163444155
51699,0.0
51700,0.0
51701,0.00017897002558774015
51702,0.0003145006723535114
51703,0.0004527203597043341
51704,0.0005947970550190508
51705,0.0007419161374677737
51706,0.0008952812917284363
51707,0.0010561111832004093
51708,0.0012256298386978202
51709,0.0014050478183956477
51710,0.001595530135081279
51711,0.0017981454188465474
51712,0.0020137890591970797
51713,0.002243071138158216
51714,0.0024861583316890517
51715,0.0027425585467552777
51716,0.0030108396597987377
51717,0.0032882823065922607
51718,0.003570485543714411
51719,0.0038509782307969667
51720,0.004120940770496999
51721,0.004369205194132238
51722,0.004582750899278688
51723,0.004747894008403744
51724,0.004852205203391761
51725,0.0048868445499919404
51726,0.004848582258190371
51727,0.004740616778415999
51728,0.004571756440617006
51729,0.004354398426373609
51730,0.004102193671320106
51731,0.0038281287490184593
51732,0.003543336219343534
51733,0.003256598583548551
51734,0.0029743478738964825
51735,0.002700943568462325
51736,0.002439060840048286
51737,0.0021900844991804757
51738,0.001954455779103972
51739,0.0017319531399394418
51740,0.0015219071400206468
51741,0.001323358007728254
51742,0.001135167147231612
51743,0.0009560934043021249
51744,0.0007848432863178184
51745,0.0006201024186691095
51746,0.00046055376348091634
51747,0.00030488668350694053
51748,0.0001517998265091671
51749,0.0
51750,0.0
51751,0.00016821972093130093
51752,0.000295434202549603
51753,0.000425003396455842
51754,0.000557938064329154
51755,0.0006952514597383767
51756,0.0008379552606451587
51757,0.0009870510455591136
51758,0.001143515402080527
51759,0.0013082761411762874
51760,0.0014821763219043209
51761,0.00166592189802503
51762,0.0018600078789415223
51763,0.002064617183642788
51764,0.0022794863145551613
51765,0.0025037333959721593
51766,0.00273564829533076
51767,0.0029724532799119416
51768,0.0032100580220327116
51769,0.0034428561434804864
51770,0.003663640485005888
51771,0.0038637431428519766
51772,0.004033515890398101
51773,0.004163227893115362
51774,0.004244342028055704
51775,0.00427094163797411
51776,0.004240893173877542
51777,0.0041563005785397195
51778,0.004023050663434892
51779,0.0038496502245804545
51780,0.003645799042703354
51781,0.00342111331191556
51782,0.0031842276648229306
51783,0.00294231448094421
51784,0.002700943568462325
51785,0.0024641665996369216
51786,0.0022347202565947866
51787,0.002014270900808489
51788,0.0018036535752774228
51789,0.0016030815270420484
51790,0.0014123177995007381
51791,0.001230809180244911
51792,0.0010577869664914622
51793,0.0008923404318955076
51794,0.0007334688323685132
51795,0.0005801170827655099
51796,0.00043119932876238104
51797,0.00028561376138480513
51798,0.0001422512765356962
51799,0.0
51800,0.0
51801,0.00015698341776373016
51802,0.00027553316581144477
51803,0.00039611996624356856
51804,0.0005196074136548305
51805,0.0006468498830091307
51806,0.0007786849118121459
51807,0.0009159212600071367
51808,0.0010593210044534023
51809,0.001209573621784609
51810,0.001367259561274096
51811,0.0015328003693526756
51812,0.001706392125520714
51813,0.0018879190156150599
51814,0.0020768446865166946
51815,0.0022720811813756988
51816,0.002471839543472019
51817,0.002673473510999256
51818,0.0028733387950490505
51819,0.003066704970539724
51820,0.0032477725278766993
51821,0.003409857844770286
51822,0.0035458027490314296
51823,0.0036486292963140315
51824,0.003712386152258156
51825,0.0037330326200510477
51826,0.0037091254303865465
51827,0.0036420800850444097
51828,0.0035359092989234566
51829,0.0033965359943249275
51830,0.003230909054932494
51831,0.003046156721255553
51832,0.002848931585395665
51833,0.0026450007947523236
51834,0.0024390608400482864
51835,0.0022347202565947866
51836,0.0020345874796577454
51837,0.001840411307178138
51838,0.0016532369421787927
51839,0.0014735551260699207
51840,0.0013014329459777433
51841,0.00113662223598989
51842,0.0009786457847606562
51843,0.0008268637216331531
51844,0.0006805232779274145
51845,0.0005387951948816843
51846,0.00040079975958855863
51847,0.0002656250264778981
51848,0.00013233935220434282
51849,0.0
51850,0.0
51851,0.00014537742697214354
51852,0.00025500399472810366
51853,0.0003663720608671671
51854,0.0004802103617654354
51855,0.000597229807277557
51856,0.0007181135772484674
51857,0.000843503283488457
51858,0.0009739798638099323
51859,0.001110037651463158
51860,0.0012520498593710304
51861,0.0014002236038693412
51862,0.0015545426871913267
51863,0.001714696852081965
51864,0.0018799973944929236
51865,0.0020492812406571253
51866,0.002220809282079083
51867,0.0023921702561364487
51868,0.0025602087458441326
51869,0.0027210041090720916
51870,0.0028699340440798905
51871,0.003001857799513415
51872,0.0031114437762427304
51873,0.0031936388292759027
51874,0.003244231395285867
51875,0.0032604084229568564
51876,0.0032411718652489594
51877,0.0031874939291292475
51878,0.0031021616361224615
51879,0.002989360139573108
51880,0.002854115602374409
51881,0.0027017318754924955
51882,0.002537320999703553
51883,0.0023654754049191864
51884,0.0021900844991804757
51885,0.002014270900808489
51886,0.0018404113071781385
51887,0.0016702082958647306
51888,0.0015047862518185906
51889,0.001344792852732685
51890,0.0011904948329581853
51891,0.0010418622435405377
51892,0.0008986391171644491
51893,0.0007604006722846739
51894,0.0006265983698926807
51895,0.0004965946390042553
51896,0.00036968919246292074
51897,0.00024513875438374026
51898,0.00012217183600372498
51899,0.0
51900,0.0
51901,0.00013350500363955843
51902,0.0002340290434093039
51903,0.0003360247222153798
51904,0.0004400995348197913
51905,0.0005468373647526876
51906,0.000656787363183214
51907,0.0007704494259601735
51908,0.0008882552406151265
51909,0.0010105437905555655
51910,0.0011375301759885042
51911,0.0012692667041151232
51912,0.0014055955128273677
51913,0.001546092661334595
51914,0.001690004826947543
51915,0.0018361816907415565
51916,0.0019830099460344487
51917,0.0021283586515179445
51918,0.002269550077759283
51919,0.002403374383085412
51920,0.0025261686959063105
51921,0.0026339788991760794
51922,0.0027228126753957743
51923,0.002788973336042681
51924,0.0028294372890697085
51925,0.002842211195541593
51926,0.002826590998079679
51927,0.0027832569145042983
51928,0.0027141782782276677
51929,0.0026223543436160617
51930,0.0025114569627787183
51931,0.0023854529511133245
51932,0.002248270090789456
51933,0.0021035439191303745
51934,0.001954455779103972
51935,0.0018036535752774228
51936,0.001653236942178793
51937,0.0015047862518185906
51938,0.0013594171297029976
51939,0.0012178463379718554
51940,0.001080459313774828
51941,0.0009473734422492956
51942,0.00081849399892755
51943,0.0006935616452106894
51944,0.0005721915728738492
51945,0.0004539050706451794
51946,0.0003381546070178475
51947,0.00022434362786077913
51948,0.00011184225413250212
51949,0.0
51950,0.0
51951,0.00012145485623764218
51952,0.00021276412466362485
51953,0.0003053027956407146
51954,0.00039957122194947913
51955,0.0004960427926636768
51956,0.000595152452618592
51957,0.0006972824083662805
51958,0.0008027442631343795
51959,0.0009117568379086284
51960,0.0010244190209015703
51961,0.0011406771943476472
51962,0.0012602871877571546
51963,0.0013827713914823687
51964,0.001507372734590885
51965,0.0016330087740562462
51966,0.001758231185818784
51967,0.0018811983830098729
51968,0.0019996714588787308
51969,0.002111045448898194
51970,0.002212427898001531
51971,0.0023007734744659863
51972,0.002373075607450985
51973,0.002426603572320403
51974,0.002459157976201611
51975,0.002469303919086313
51976,0.002456535939561762
51977,0.002421337718567165
51978,0.002365122232171702
51979,0.002290066662578699
51980,0.0021988790942468273
51981,0.002094542886500483
51982,0.0019800794480616638
51983,0.0018583564621844702
51984,0.001731953139939442
51985,0.0016030815270420481
51986,0.0014735551260699209
51987,0.0013447928527326853
51988,0.0012178463379718557
51989,0.0010934403867322742
51990,0.0009720188792363681
51991,0.0008537908388374534
51992,0.000738773438476951
51993,0.0006268302661902675
51994,0.0005177042466440259
51995,0.00041104530760684204
51996,0.0003064332880501855
51997,0.00020339679881565956
51998,0.00010142883956905727
51999,0.0
52000,0.0
52001,0.00010930046107966645
52002,0.0001913374976766806
52003,0.0002743898475514791
52004,0.0003588646338134317
52005,0.00044514065713209376
52006,0.0005335572196422287
52007,0.000624400710923469
52008,0.0007178884192130497
